Symbol,Date,Open,Close,Volume,MarketCap,Sector,Industry
A,2019-03-21,120.52214433900872,121.81416507343846,3055912,28146030817.68341,Consumer Non-Durables,Biotechnology: In Vitro & In Vivo Diagnostic Substances
A,2019-03-22,123.10890279590657,115.82965728315978,869951,14953400326.544548,Consumer Non-Durables,Television Services
A,2019-03-23,101.76870597979071,139.0528540579333,518131,15935210028.350105,Consumer Services,Computer Software: Prepackaged Software
A,2019-03-24,128.08678970444473,89.19479383038004,310211,15008843879.684036,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-03-25,99.38137237822548,97.58845681985972,460599,28918695202.080505,Consumer Services,Apparel
A,2019-03-26,107.10897694139408,114.15761977004422,1665234,,Technology,Computer Software: Prepackaged Software
A,2019-03-27,123.3538965619095,129.48185861030728,4731287,22079067105.344955,Miscellaneous,Semiconductors
A,2019-03-28,131.05940325244438,143.74295538230922,6569659,11453006589.232857,Technology,Semiconductors
A,2019-03-29,111.5426560265069,149.58188874984435,6569659,23427072283.963905,,Business Services
A,2019-03-30,94.16563391862337,141.23215813948434,4816069,34503775806.35081,Miscellaneous,Television Services
A,2019-03-31,97.40450555437612,101.42675849261566,3397195,21065078824.21659,Technology,Apparel
A,2019-04-01,106.82377092592509,183.53197063722487,812962,18247217007.999588,Technology,
A,2019-04-02,117.26387729032892,183.53197063722487,3341659,28739805164.366585,,Semiconductors
A,2019-04-03,121.86445958498646,118.53668976954728,10000,35161497934.65028,Consumer Non-Durables,Business Services
A,2019-04-04,118.36466458713531,144.09193459167864,801126,37193819300.284134,Technology,Broadcasting
A,2019-04-05,129.08953386890687,157.72098138902487,4824067,36592185687.047676,Technology,Television Services
A,2019-04-06,183.4371962505137,144.48899604424264,6884477,46958145031.74446,Consumer Services,Railroads
A,2019-04-07,126.47353093732642,105.955328936454,3065478,38687547253.147934,Technology,Apparel
A,2019-04-08,119.3932927000864,82.66492235884722,2013054,24580333720.101753,Consumer Services,Computer Software: Prepackaged Software
A,2019-04-09,108.18094092606955,91.82505712318323,2566643,21748128259.66909,,Computer Software: Prepackaged Software
A,2019-04-10,80.96380237975619,105.58628729589859,493855,27056670818.592506,,Beverages (Production/Distribution)
A,2019-04-11,79.72909416573388,114.38645701291757,2362315,14919082172.93647,Health Care,Auto Manufacturing
A,2019-04-12,104.39792727354019,104.23085522439317,436190,20996697412.131905,Consumer Services,Computer Communications Equipment
A,2019-04-13,56.954641441185515,59.9496680690269,1760401,38514320908.01405,Consumer Services,Semiconductors
A,2019-04-14,49.51587542049418,56.44407532946309,5987445,21802486577.47616,Health Care,Catalog/Specialty Distribution
A,2019-04-15,62.497491590149224,90.14132274305594,4297345,21428030181.17507,Technology,Restaurants
A,2019-04-17,71.06081426915767,55.67292480780205,375386,34556662684.080826,Consumer Services,Semiconductors
A,2019-04-18,67.90404300832398,56.64175896556374,2129083,16552249348.84996,Consumer Services,Industrial Specialties
A,2019-04-19,78.15278802541597,62.93863235747757,6569659,5893960707.76,Capital Goods,EDP Services
A,2019-04-20,65.1303190882475,49.224268656038475,10000,20654995040.22312,Consumer Services,Automotive Aftermarket
A,2019-04-21,47.763575978891026,41.21741425558079,2080764,,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-04-22,183.4371962505137,183.53197063722487,8714467,36372412015.066925,Technology,Computer Software: Prepackaged Software
A,2019-04-23,117.63999738453292,125.46775719597993,10000,41918769800.616615,Technology,
A,2019-04-24,103.35446195486205,82.14367660788554,345038,39089634667.90378,Technology,"Computer Software: Programming, Data Processing"
A,2019-04-25,111.05254126831358,117.74396258813778,7295367,40647265988.83826,Consumer Services,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-04-26,109.32172989106618,115.31297177415878,1457545,38605440124.438995,Health Care,Television Services
A,2019-04-27,128.6174018742485,110.74347765751844,3413435,36071550794.90307,Technology,Semiconductors
A,2019-04-29,107.83541214929157,106.75545608701236,4495781,16054968257.613297,Technology,Semiconductors
A,2019-04-30,113.0732879655166,75.1129597748359,3230438,23463329185.39003,Consumer Services,Computer Software: Prepackaged Software
A,2019-05-01,95.40837054378717,106.76024894959278,1243624,25646274263.478127,Health Care,EDP Services
A,2019-05-02,91.80815898712862,89.4278445788186,4047601,33860598148.7342,Consumer Services,
A,2019-05-03,93.65255264003349,56.19308206982605,4028609,26937692722.913475,Consumer Services,Semiconductors
A,2019-05-05,76.40771854095007,75.49774061430463,4259913,19096118208.987206,Consumer Services,Business Services
A,2019-05-06,78.36342194657729,71.19462783075092,3918708,11897802455.67392,Health Care,Computer Software: Prepackaged Software
A,2019-05-07,75.5982792134914,55.80181418741421,2580321,31650271154.251648,Public Utilities,EDP Services
A,2019-05-08,63.80204259399258,63.31033377342101,3265847,33053071062.0391,,"Computer Software: Programming, Data Processing"
A,2019-05-10,47.46984142175043,5.269999980926514,2795276,37514365376.28192,Health Care,
A,2019-05-11,17.664860802390592,183.53197063722487,5862400,28757898856.652634,Consumer Services,Computer Software: Prepackaged Software
A,2019-05-12,57.039637308647386,16.748428724431278,4943999,24578572626.466225,Consumer Services,Semiconductors
A,2019-05-14,34.83941340066164,33.91807766461301,860422,23735445186.410873,Technology,Business Services
A,2019-05-15,44.07456931758563,35.99438786950466,7943758,21257281339.478004,Technology,Semiconductors
A,2019-05-17,46.893383953351815,17.655262903428365,143775,21293109553.63759,Capital Goods,EDP Services
A,2019-05-18,41.77160861387455,7.40436566403767,10000,19045834351.236015,Technology,Other Specialty Stores
A,2019-05-19,57.15650991673989,52.857732511369534,2273030,5995296309.742455,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-05-20,41.996211093000056,59.54222208087201,2023167,13713439787.284073,Health Care,Semiconductors
A,2019-05-21,49.38885104006212,56.59649011514762,10000,14661522228.740845,Capital Goods,Computer Software: Prepackaged Software
A,2019-05-22,183.4371962505137,30.369410608781635,2520284,5893960707.76,Technology,Computer Software: Prepackaged Software
A,2019-05-23,66.43296608638846,61.26993492533609,1050561,5893960707.76,Consumer Services,EDP Services
A,2019-05-24,183.4371962505137,76.48390281370321,10000,11901394159.799004,Technology,Computer Software: Prepackaged Software
A,2019-05-25,183.4371962505137,108.1353967158887,2379891,24932977272.42598,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-05-26,116.45487667386156,110.08634635207906,5048966,37590675571.773926,Technology,Computer Software: Prepackaged Software
A,2019-05-27,102.84046815741017,103.08787161473978,2694951,15613462855.596497,Health Care,Semiconductors
A,2019-05-28,128.0657008670911,101.80446415398951,1200506,24469890749.279106,Consumer Services,Computer Software: Prepackaged Software
A,2019-05-29,102.79409640562572,183.53197063722487,10000,16804684356.084312,Technology,Biotechnology: Laboratory Analytical Instruments
A,2019-05-30,139.95385182638518,121.39656717031241,959068,20847973827.021248,Consumer Non-Durables,Biotechnology: Commercial Physical & Biological Resarch
A,2019-05-31,129.94525281884182,114.94244223945067,3999134,19190572303.382057,Consumer Services,Computer Software: Prepackaged Software
A,2019-06-01,121.84472636459607,121.94461696136437,3480103,10170011255.277946,Consumer Services,Biotechnology: Laboratory Analytical Instruments
A,2019-06-02,111.05177791118865,126.3622537039939,3027012,20347182134.65587,Consumer Services,Semiconductors
A,2019-06-03,145.2426049562757,115.03421765754268,371909,26298817386.152077,Technology,Department/Specialty Retail Stores
A,2019-06-04,109.7707681391405,119.84095847191358,2446479,,Consumer Non-Durables,Automotive Aftermarket
A,2019-06-05,123.89043571720623,139.31605331650454,2938229,48288807686.30568,Consumer Services,Diversified Commercial Services
A,2019-06-07,113.07415222616953,162.72744895078873,3923548,45247561183.745605,Consumer Services,Other Specialty Stores
A,2019-06-08,153.084489345578,183.53197063722487,4377823,34522317496.14063,Health Care,Automotive Aftermarket
A,2019-06-09,123.0837997529822,126.339075034317,1922713,38118026564.427704,,Industrial Specialties
A,2019-06-10,126.17912515236907,92.51529078171923,634277,12879241400.92463,Consumer Non-Durables,Department/Specialty Retail Stores
A,2019-06-12,132.50872010920952,127.4162621211288,10000,23310762863.070282,Consumer Services,Transportation Services
A,2019-06-13,183.4371962505137,132.80702553031458,1415389,9936550487.147408,Technology,Railroads
A,2019-06-14,135.44873304344284,127.85992231180293,2460915,23808704364.420273,Health Care,EDP Services
A,2019-06-15,141.60394476833628,161.2387362368399,10000,21528146037.126236,Technology,Semiconductors
A,2019-06-16,183.4371962505137,146.9102475156704,1006939,17849727360.7286,Technology,Business Services
A,2019-06-17,158.26219156223107,183.53197063722487,6569659,14393415032.969292,Consumer Non-Durables,
A,2019-06-19,127.65893681014212,127.08313622644843,1751540,40470034700.50253,Consumer Services,Industrial Specialties
A,2019-06-20,137.00507783365487,141.68638281754954,2997240,18995550493.484818,Technology,Industrial Machinery/Components
A,2019-06-21,183.4371962505137,166.0999936685289,10000,32734139321.87387,Consumer Non-Durables,Biotechnology: In Vitro & In Vivo Diagnostic Substances
A,2019-06-22,149.4843348213483,188.01893490814098,10000,24812744011.32689,Technology,Computer Software: Prepackaged Software
A,2019-06-23,174.3262147377443,188.78196565345243,927490,15948673125.748001,Technology,Television Services
A,2019-06-24,160.4296476020475,177.39454935337642,10000,15019263683.69423,Technology,Computer Software: Prepackaged Software
A,2019-06-25,164.8142239594548,158.78664497702266,1417170,9657436456.153816,Transportation,RETAIL: Building Materials
A,2019-06-26,155.6544605263923,160.9866457101286,803667,19881338109.632317,,Business Services
A,2019-06-27,156.37563120239372,164.52296412230615,2651007,12006704469.565483,Consumer Services,Computer Software: Prepackaged Software
A,2019-06-28,149.58462415396824,143.77438111131633,10000,17100914981.360023,Consumer Services,Consumer Electronics/Video Chains
A,2019-06-29,168.5525274780794,154.66489288457277,893629,21121507199.454895,Technology,Apparel
A,2019-06-30,167.32252334266173,157.33261687529156,686711,8833410702.768005,Technology,Electronic Components
A,2019-07-01,182.69763480975536,140.51100349479537,1747560,,Technology,Computer Software: Prepackaged Software
A,2019-07-02,174.64587985641668,157.99007736085323,1535730,,Health Care,Business Services
A,2019-07-04,190.89014963627616,211.4059865751154,2179952,64187580616.15788,Technology,Computer Software: Prepackaged Software
A,2019-07-05,210.24715177088135,188.54452857988446,238843,34408881438.54708,Technology,Industrial Specialties
A,2019-07-06,205.6570546689168,167.65613673599287,2340585,20841284760.844208,Consumer Services,"Computer Software: Programming, Data Processing"
A,2019-07-07,180.16345367161443,184.2714892808272,1362977,30993240332.44506,Consumer Services,Computer Software: Prepackaged Software
A,2019-07-08,185.49520527705758,156.3363773750829,2757941,30140963701.98935,Technology,Computer Software: Prepackaged Software
A,2019-07-09,189.91302125820954,198.12865996029012,10000,18555763702.581642,Consumer Services,Major Pharmaceuticals
A,2019-07-10,181.20037945457796,169.4387173232388,2267031,27614840949.86798,Consumer Services,Semiconductors
A,2019-07-11,180.83527758692142,163.30015433299957,2694400,22491611013.56173,Health Care,Other Specialty Stores
A,2019-07-12,184.4518503216132,180.7500872544157,2599082,21439141291.678154,Health Care,Industrial Specialties
A,2019-07-14,190.35391593350715,181.94584200378875,4509625,24586088170.796783,Consumer Non-Durables,Industrial Specialties
A,2019-07-15,208.46036306469415,141.63222171476355,10000,7961024391.259262,,Other Specialty Stores
A,2019-07-16,179.50153968921305,167.19201800071897,1905938,9246638193.382782,Transportation,Computer Software: Prepackaged Software
A,2019-07-17,198.5932198356429,170.29080775063343,10000,17870246418.810936,Consumer Non-Durables,Apparel
A,2019-07-18,181.25925309864368,181.9425192047711,1200376,16575950734.028076,Consumer Services,Computer Software: Prepackaged Software
A,2019-07-19,179.2092139427434,182.19178317149905,445740,28337024512.094124,Technology,Semiconductors
A,2019-07-20,186.59344654204517,195.97549168318116,246540,17021101908.834206,Consumer Services,Business Services
A,2019-07-21,187.55051047292295,219.01227924104217,3042696,20759938455.4822,Consumer Services,Semiconductors
A,2019-07-22,200.41762362222747,169.56031975221072,729877,24827377309.10103,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-07-23,171.62128563660832,189.25341523004954,3729723,44857382392.29051,Technology,Major Pharmaceuticals
A,2019-07-24,201.7833353253733,140.81646948106754,5489695,22578518667.246452,Consumer Non-Durables,Semiconductors
A,2019-07-25,163.58952713025485,131.74733765880325,1568217,32216895307.38713,Miscellaneous,EDP Services
A,2019-07-26,138.50355664410935,155.95565203472066,2472048,,Consumer Services,Major Pharmaceuticals
A,2019-07-27,135.38907273573074,148.74936808071936,5221523,48500125405.402695,Health Care,EDP Services
A,2019-07-28,144.8751669525903,134.6248240015763,3677664,35293216924.85476,Public Utilities,Business Services
A,2019-07-29,161.57506496800275,110.28311267290562,4207989,50108585132.7783,Technology,EDP Services
A,2019-07-31,152.7702472431473,171.9026579701911,2364021,23566075095.652145,Technology,Television Services
A,2019-08-01,124.45485934311242,143.49037327994864,3019815,28962479233.97953,Technology,Biotechnology: Commercial Physical & Biological Resarch
A,2019-08-02,118.71801119377895,111.14702615302552,992995,29822290719.00302,Capital Goods,
A,2019-08-03,183.4371962505137,130.9645956077696,1891217,29695325909.204987,Technology,Apparel
A,2019-08-04,122.7553192853276,122.09731264741993,1142724,13208368946.34816,Consumer Services,
A,2019-08-05,108.84780795556314,84.89829098368172,473557,14341609528.524246,Technology,
A,2019-08-07,115.3139078373585,84.44942096893895,10000,24749383260.922432,Miscellaneous,Biotechnology: Commercial Physical & Biological Resarch
A,2019-08-08,99.95161769898672,103.23737205907506,1386244,16147147606.062256,Technology,Medical/Nursing Services
A,2019-08-09,91.71760026429658,109.00904953855984,5193202,42656554103.5022,Technology,Computer Software: Prepackaged Software
A,2019-08-10,101.58685149966118,104.11414989837371,10000,14873386427.551521,Technology,Computer Communications Equipment
A,2019-08-11,68.36823433403913,70.1812885204568,10000,23663394829.252174,Health Care,Hotels/Resorts
A,2019-08-12,85.79462458977795,115.4997002957899,1354193,28423437823.70572,Technology,Semiconductors
A,2019-08-13,89.79786238573928,97.82720457894789,2773208,17357277690.84729,Technology,Apparel
A,2019-08-14,111.84784532763135,96.31696129046772,1093258,14076900934.50547,Consumer Durables,Semiconductors
A,2019-08-15,96.40851753918058,93.95284232106309,10000,5893960707.76,Consumer Services,RETAIL: Building Materials
A,2019-08-16,87.79825278409895,121.14044308983608,1714648,10430081530.31369,Technology,
A,2019-08-18,183.4371962505137,98.84919913192385,1545470,20452345686.619385,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-08-19,105.1760338619975,183.53197063722487,10000,32885380961.919525,Technology,
A,2019-08-20,116.5765751028588,119.85283967979379,4098598,40336033240.257286,Miscellaneous,Computer Software: Prepackaged Software
A,2019-08-21,106.97325730911368,117.29416647998433,819171,15309446342.668991,,EDP Services
A,2019-08-22,91.93864041017244,96.7292352537494,2626199,32110646520.091194,Consumer Non-Durables,
A,2019-08-23,62.53206201626668,119.03717522746373,2812188,32893402434.465553,Health Care,Computer Software: Prepackaged Software
A,2019-08-24,94.77708297569112,95.14692346383111,10000,30412863428.353195,Public Utilities,EDP Services
A,2019-08-26,96.36984077818421,86.89426368246356,6569659,23246784185.07441,Technology,Computer Software: Prepackaged Software
A,2019-08-27,89.47455870778249,65.30332190576082,3033943,12219526456.142845,Technology,Packaged Foods
A,2019-08-28,82.43852937713964,50.83672456702112,2200889,28591116337.682953,Health Care,Semiconductors
A,2019-08-29,81.22053605188732,75.15900110127231,3498460,28097577570.421776,Technology,Other Specialty Stores
A,2019-08-30,80.86522402000249,98.11884061101591,4348716,25762734304.222153,Health Care,Business Services
A,2019-09-01,87.50775591407442,63.36232667646826,2497886,34822912235.03069,Consumer Services,EDP Services
A,2019-09-02,81.10888410459174,183.53197063722487,2065793,18438121875.31904,Transportation,Computer Software: Prepackaged Software
A,2019-09-03,78.94789027767773,108.64015712632653,3343975,36176494210.16214,Health Care,Medical/Nursing Services
A,2019-09-04,81.11220075968626,95.7421952406914,2118514,47568439286.37931,Technology,Biotechnology: Commercial Physical & Biological Resarch
A,2019-09-06,72.32445108594882,105.13357245732757,925430,,Consumer Non-Durables,Semiconductors
A,2019-09-07,91.2830043820571,113.94804175885847,3920508,49370246626.08417,Consumer Non-Durables,Transportation Services
A,2019-09-08,96.91642202807267,52.24179700096656,3162925,47665417228.780334,Technology,Broadcasting
A,2019-09-10,72.31048252798462,87.58021361034159,4959180,38778770744.85393,Miscellaneous,Television Services
A,2019-09-11,73.1383126202002,76.61762016844217,4411784,37717744656.85301,Technology,Television Services
A,2019-09-12,70.4279473414928,77.24124532650161,4973426,26695349245.65638,Technology,"Computer Software: Programming, Data Processing"
A,2019-09-13,72.34559695573132,54.88540306139291,5500751,40353572728.73479,Technology,Television Services
A,2019-09-15,61.41463002444891,47.9258154691658,4717907,33471956452.16275,Health Care,Catalog/Specialty Distribution
A,2019-09-16,68.57112939331323,43.788539242149085,4317857,22487555863.743088,Consumer Services,RETAIL: Building Materials
A,2019-09-17,51.40048132286512,37.07504670933946,2501350,,,Telecommunications Equipment
A,2019-09-18,63.287127503458905,38.5006073140957,10000,,Health Care,Computer Communications Equipment
A,2019-09-19,31.91672077636636,37.242472108600026,5247786,,Health Care,RETAIL: Building Materials
A,2019-09-21,55.82174049981316,62.511049323975655,3756972,62584870511.91801,Health Care,"Computer Software: Programming, Data Processing"
A,2019-09-22,57.76143972847635,56.160602964427625,2990603,46595043054.93558,Technology,Beverages (Production/Distribution)
A,2019-09-23,23.42913716290255,183.53197063722487,6569659,24181739527.26111,Technology,Computer Software: Prepackaged Software
A,2019-09-24,65.53799566405847,183.53197063722487,4396912,14997856354.699226,,Packaged Foods
A,2019-09-26,62.5664920548669,132.7235981201236,2598104,58355671732.03344,Consumer Services,Industrial Specialties
A,2019-09-27,101.56352084914182,77.64916533403259,1677333,23692765700.081497,Consumer Services,Semiconductors
A,2019-09-28,83.25264536376599,75.06379343177196,1789191,18661993179.640343,Capital Goods,Apparel
A,2019-09-29,78.19211407867954,100.42986063216243,1784790,8392086816.981186,,
A,2019-09-30,183.4371962505137,115.18239699232053,1996684,24493167309.23813,Technology,Semiconductors
A,2019-10-01,92.6463514329596,79.76589885794039,24981,21423256690.53141,,Beverages (Production/Distribution)
A,2019-10-02,87.33514068742248,92.12102077659219,5107343,23973474756.670418,Health Care,Industrial Machinery/Components
A,2019-10-04,87.0086256450091,125.07892963554127,2178683,,Technology,EDP Services
A,2019-10-05,121.98284135888917,115.66758215815337,6569659,27401072761.666267,,Semiconductors
A,2019-10-06,102.44568968474455,80.99966595625064,2493582,28588142561.149277,Consumer Services,Railroads
A,2019-10-07,183.4371962505137,72.1210109199432,3300620,19925222554.764946,Consumer Services,Diversified Commercial Services
A,2019-10-08,92.69669790632558,107.92422108384282,6569659,,Health Care,
A,2019-10-09,101.89803798003722,91.5623099386466,2564320,54402125623.11869,Technology,Industrial Specialties
A,2019-10-10,135.73862449229932,105.03585424076131,1492947,38504007310.30864,Consumer Services,Telecommunications Equipment
A,2019-10-12,106.31575237217525,136.73986773418972,3186921,30676733958.076126,Capital Goods,Medical/Dental Instruments
A,2019-10-13,84.90321650069764,104.2338134564254,2405830,29414404440.006516,Technology,Major Pharmaceuticals
A,2019-10-14,107.97579089229997,122.73195436690506,3333614,33235881077.91104,Technology,EDP Services
A,2019-10-15,66.89627121590111,116.00712048161577,4094941,26843953107.296196,Consumer Services,Business Services
A,2019-10-16,88.77111195583112,106.04738525491703,5963695,23353940553.520233,Health Care,EDP Services
A,2019-10-17,183.4371962505137,95.64758448447947,207027,31075679597.234383,Consumer Services,Major Pharmaceuticals
A,2019-10-18,120.9019627668697,109.14225776137633,1914622,,Health Care,
A,2019-10-19,132.2500210118372,147.75525288956646,5150462,49362744598.91967,Consumer Non-Durables,Computer Software: Prepackaged Software
A,2019-10-20,118.58393234060617,125.27833378641438,3268547,45366884932.67108,Technology,Semiconductors
A,2019-10-21,123.35199255620708,128.30617644184062,3690728,38643100880.11187,Technology,Business Services
A,2019-10-22,142.51193174577926,93.24221705121884,4614305,26749367703.28817,,Computer Software: Prepackaged Software
A,2019-10-23,183.4371962505137,152.18441971461243,3520085,35900230370.183945,Consumer Services,Business Services
A,2019-10-24,106.14590979898857,150.31056406306035,2679542,47689678610.838165,Technology,Television Services
A,2019-10-25,153.0746183482729,117.14668939613402,4765608,37170882600.50039,Technology,Packaged Foods
A,2019-10-26,124.39661168479245,149.60046109234347,2395031,46056115575.06143,Technology,Computer Software: Prepackaged Software
A,2019-10-27,132.52257460231598,117.01618483938853,2908714,38576496009.85249,Consumer Services,Semiconductors
A,2019-10-29,142.5761020024823,119.1017910909334,1769636,51393546248.883385,Consumer Services,Computer Software: Prepackaged Software
A,2019-10-30,183.4371962505137,75.88966685696103,6569659,28258111296.6233,Health Care,RETAIL: Building Materials
