Symbol,Date,Open,Close,Volume,MarketCap,Sector,Industry
A,2019-02-25,5.289999961853027,5.269999980926514,4622748,35117968797.88272,Technology,EDP Services
A,2019-02-26,19.817422604051103,5.269999980926514,10000,11672011713.77179,Health Care,Computer Software: Prepackaged Software
A,2019-02-27,5.289999961853027,5.269999980926514,10000,7909639849.98587,Technology,Computer Communications Equipment
A,2019-03-01,5.289999961853027,5.269999980926514,1319500,24557902948.533478,Health Care,
A,2019-03-02,16.192880135812942,5.269999980926514,3663202,23319155092.17115,Consumer Services,Computer Software: Prepackaged Software
A,2019-03-04,17.45378817023797,18.666697358081564,5080611,16693233390.878166,Health Care,Department/Specialty Retail Stores
A,2019-03-05,19.97026951343335,9.549110221817472,3628074,21792715597.43695,Consumer Services,Biotechnology: Commercial Physical & Biological Resarch
A,2019-03-07,8.01879939675942,5.269999980926514,10000,29844088114.7901,Technology,Industrial Specialties
A,2019-03-08,5.289999961853027,183.53197063722487,6569659,19062085846.89016,Technology,EDP Services
A,2019-03-10,14.513231234375382,20.311123242540162,3156580,15668778961.170258,Technology,Business Services
A,2019-03-11,5.289999961853027,5.269999980926514,10000,5893960707.76,Technology,Television Services
A,2019-03-13,5.289999961853027,5.269999980926514,2767669,,Technology,Computer Software: Prepackaged Software
A,2019-03-14,5.289999961853027,5.269999980926514,1658504,13179612141.062805,,
A,2019-03-16,5.289999961853027,5.269999980926514,2000247,39178145071.27873,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-03-17,5.289999961853027,5.269999980926514,5906019,28251167335.314804,Consumer Services,Business Services
A,2019-03-19,5.289999961853027,5.269999980926514,6041610,,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-03-20,5.289999961853027,5.269999980926514,3431613,36428029360.3415,Transportation,Telecommunications Equipment
A,2019-03-22,5.289999961853027,5.269999980926514,1716866,29366001399.361687,Health Care,Restaurants
A,2019-03-23,5.289999961853027,5.269999980926514,10000,35065715295.9339,Technology,Business Services
A,2019-03-25,5.289999961853027,5.269999980926514,3604836,10440651954.174286,Consumer Services,Biotechnology: In Vitro & In Vivo Diagnostic Substances
A,2019-03-26,5.289999961853027,5.269999980926514,5803274,24529601864.846786,Technology,Major Pharmaceuticals
A,2019-03-28,5.289999961853027,183.53197063722487,3041614,5893960707.76,Technology,Electronic Components
A,2019-03-29,6.23814167667615,5.269999980926514,4570890,5893960707.76,Consumer Services,Semiconductors
A,2019-03-31,5.289999961853027,5.269999980926514,5591020,5893960707.76,Consumer Durables,Semiconductors
A,2019-04-02,5.289999961853027,5.269999980926514,6051028,11408759111.640274,,Auto Manufacturing
A,2019-04-03,5.289999961853027,5.269999980926514,2680433,25948019892.507195,Consumer Services,Semiconductors
A,2019-04-05,5.289999961853027,5.269999980926514,4265052,21736074809.589096,Technology,Computer Software: Prepackaged Software
A,2019-04-06,5.289999961853027,5.269999980926514,3843159,11476696388.268631,Technology,EDP Services
A,2019-04-08,5.289999961853027,5.269999980926514,7240307,5893960707.76,Technology,Television Services
A,2019-04-09,5.289999961853027,5.269999980926514,3098256,25658153921.423027,,Semiconductors
A,2019-04-11,5.289999961853027,5.269999980926514,5761159,20755439170.20723,Capital Goods,Semiconductors
A,2019-04-13,5.289999961853027,5.269999980926514,5005822,13293272197.408241,Technology,Semiconductors
A,2019-04-15,5.289999961853027,5.269999980926514,10000,17626284743.673836,Health Care,Computer Software: Prepackaged Software
A,2019-04-16,5.289999961853027,5.269999980926514,2697872,11095299892.70649,Consumer Services,Industrial Specialties
A,2019-04-17,5.289999961853027,5.269999980926514,3975034,5893960707.76,Public Utilities,
A,2019-04-19,5.289999961853027,183.53197063722487,6036587,39850458014.830444,Consumer Services,EDP Services
A,2019-04-20,183.4371962505137,11.90851533187103,6569659,23798944970.5234,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-04-22,7.909630553674816,183.53197063722487,2809405,30716748631.667526,Health Care,Television Services
A,2019-04-23,32.74039188838407,183.53197063722487,1421487,28711704907.147102,,Television Services
A,2019-04-25,26.734631449799906,35.03098737829478,2269945,,Health Care,Computer Software: Prepackaged Software
A,2019-04-26,23.002464401166634,34.41992373370158,1930203,,Technology,Department/Specialty Retail Stores
A,2019-04-28,8.265109295736352,14.199661651768338,3620323,31273520701.767433,,Diversified Commercial Services
A,2019-04-29,5.289999961853027,5.269999980926514,4550238,29262008047.774406,Miscellaneous,Business Services
A,2019-05-01,183.4371962505137,183.53197063722487,6569659,12186594777.568,Consumer Services,Apparel
A,2019-05-02,56.73803227632219,56.64469964132279,3016823,25910094586.58425,Technology,Computer Software: Prepackaged Software
A,2019-05-04,51.0769056440937,26.603344222059093,580606,5893960707.76,Technology,
A,2019-05-05,21.433739186779064,35.96441931117218,6569659,37181889435.72243,Technology,Electronic Components
A,2019-05-06,16.122493344362624,34.391552796229234,1216229,20880333922.574036,Technology,Packaged Foods
A,2019-05-08,14.411731059419367,9.940439551185449,7866439,22291302060.710472,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-05-09,5.289999961853027,12.7696154192125,3257860,27061096724.965996,Technology,Packaged Foods
A,2019-05-10,5.289999961853027,5.269999980926514,5639051,25764920223.076775,Technology,Biotechnology: Laboratory Analytical Instruments
A,2019-05-12,5.289999961853027,5.269999980926514,1175161,5893960707.76,Consumer Services,Business Services
