country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh_2017,estimated_generation_note_2017
BGD,Bangladesh,sdv-pii-f3pa4,sdv-id-XUOjRW,117.60793990530796,-63.6686525,-116.810258,Gas,899.4751610629228,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-h77q7,sdv-id-Eokbix,55.560952335038,-51.01404,133.204928,Oil,129.89921344184918,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-1mkg6,sdv-id-cTNWgP,33.36268482196449,-7.860281,-17.606452,Gas,67.75939347010844,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-jwxuf,sdv-id-SEZwoI,5.054861630161687,-40.6452475,-114.525973,Hydro,5.028084046293301,HYDRO-V1
AUS,Australia,sdv-pii-kj6ct,sdv-id-HoTuYW,74.78242384166671,70.520639,-136.129717,Hydro,464.8075141015774,HYDRO-V1
ARG,Argentina,sdv-pii-6iy90,sdv-id-JmWTQY,131.0170226877596,68.1845795,139.281186,Hydro,400.29096082737,HYDRO-V1
AUS,Australia,sdv-pii-k1b4v,sdv-id-kIYxOx,92.6832339524194,23.738233,142.272062,Wind,51.742463560670124,CAPACITY-FACTOR-V1
AZE,Azerbaijan,sdv-pii-d3xm0,sdv-id-qrRtwN,1436.2111398983527,52.926912,2.964268,Coal,5663.0884281119515,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-eyvsz,sdv-id-nnhZla,46.6296786802022,-15.821304,-130.28938,Wind,203.64034352454055,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-y5l5w,sdv-id-psFLJV,43.080593226947556,-40.806473,-19.381572,Wind,87.09775760414672,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ymp77,sdv-id-NNrwRm,119.1064958455887,-54.3418545,148.418845,Gas,237.7014280143383,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-k5muq,sdv-id-RZioVR,10.439001837918779,7.938376,-43.02889,Oil,34.275650185142574,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-9t100,sdv-id-AvxIvP,33.97703885666594,-65.1016045,-69.23511,Oil,13.014304517187924,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-j28ut,sdv-id-lLbCjV,29.791472484660957,-78.4621105,-12.712295,Hydro,46.26518250240758,HYDRO-V1
ARG,Argentina,sdv-pii-s75h9,sdv-id-EEAtpB,168.69122036890116,-3.3006215,-76.873095,Gas,693.350392275662,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-ak6lr,sdv-id-UgHIoI,356.90208833000383,67.9215295,52.039829,Gas,4379.972296537475,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-bl7ga,sdv-id-GdpzFu,17.536832989236267,-55.639857,116.866011,Wind,0.0,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-6p6z0,sdv-id-Sphexa,13.59360494215829,-49.240989,130.25809,Gas,128.26640656524424,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-vx8xt,sdv-id-wDriVk,238.95269299996295,50.089803,6.913509,Hydro,899.4980432114493,HYDRO-V1
ARG,Argentina,sdv-pii-kajhk,sdv-id-kYlvGx,1.0,27.8851235,52.724255,Oil,13.335271151139096,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-poolh,sdv-id-HjJzxc,33.66206013188395,-23.428106,138.878497,Gas,120.23684358228029,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-14gp3,sdv-id-ZTbvnw,272.32105924516327,-59.565373,97.950973,Gas,1056.127660884273,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-u0zdo,sdv-id-bIRsXv,89.6493189205255,19.704985,90.992012,Gas,114.94311676797231,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-1wtf8,sdv-id-arevxJ,32.87055374873455,75.091348,-66.385682,Wind,138.56117077788235,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-pxl83,sdv-id-attOlr,1.0,43.367751,8.112778,Oil,33.020633521194725,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-dzhu6,sdv-id-muimxt,22.441672209998007,57.2514365,176.260041,Hydro,86.44406305408616,HYDRO-V1
BGD,Bangladesh,sdv-pii-ka4cd,sdv-id-ABmaCF,811.2889021904334,-67.115765,-59.476694,Gas,3113.2607055009075,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-nrr7z,sdv-id-GtZcev,1.0,-45.879085,-18.404727,Waste,0.0,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-8lomf,sdv-id-lUZmQV,30.66138797942605,5.770398,-56.146483,Hydro,78.83543536641051,NO-ESTIMATION
AUS,Australia,sdv-pii-91kyv,sdv-id-JlXAjr,1.0,-65.533293,96.403576,Oil,0.0,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-ct6en,sdv-id-zdllpu,27.489377002398076,83.186535,168.773072,Oil,107.44657584934339,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-uhso0,sdv-id-EzCQhs,68.54420108134829,-31.643257,-146.752774,Gas,131.97364031422984,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-v0rhh,sdv-id-YhMdAT,1.0,-71.2966645,-86.401346,Hydro,0.0,HYDRO-V1
ARG,Argentina,sdv-pii-1puf9,sdv-id-BMeFvn,510.98607225161993,53.794728,147.213303,Hydro,1150.8991353164288,HYDRO-V1
AUS,Australia,sdv-pii-12dz8,sdv-id-FbrFrw,193.33890747391354,-39.2218405,-6.625057,Hydro,367.29512273417447,HYDRO-V1
AUS,Australia,sdv-pii-cve04,sdv-id-TkNZgA,49.164491800066585,13.8084955,-51.394443,Gas,203.45322151552858,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-lmvzg,sdv-id-hhVFFz,6.956410735081544,-62.555623,-139.692434,Oil,116.30198827446222,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-htfvb,sdv-id-AsuLkt,409.2027678190037,-42.7387495,-171.580864,Gas,1535.5958732416007,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-4ttcc,sdv-id-sfMvwQ,22.308180974256818,23.518191,117.62543,Wind,91.84459062922696,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-gnoqg,sdv-id-LHkqwC,37.039160158142096,-81.290894,142.018265,Oil,269.49423856507923,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-bipin,sdv-id-AMHJtl,109.59496473371773,-38.2298995,173.837526,Gas,1112.305752875908,CAPACITY-FACTOR-V1
ARG,Argentina,sdv-pii-lt3wi,sdv-id-TfXUXp,6.413169318931221,-50.00246,74.887002,Oil,1.6056429284604263,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-fthq4,sdv-id-xeJbuC,118.40085558672517,59.6045375,-23.27555,Wind,145.81938968678998,HYDRO-V1
AUS,Australia,sdv-pii-if0gj,sdv-id-mdIKgh,52.47825611369283,-11.415279,-133.821801,Hydro,68.90187389087663,HYDRO-V1
AUS,Australia,sdv-pii-0qslp,sdv-id-FmJSgk,52.483013039243,77.120565,141.437253,Wind,225.47452850791393,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-kbnb0,sdv-id-fCQlBN,7.641812029528358,-45.036804,83.730736,Solar,7.829895333259046,SOLAR-V1-NO-AGE
ARG,Argentina,sdv-pii-xy9t9,sdv-id-hvaVig,8.909306081302681,-79.0500525,-119.519037,Oil,22.321183118893842,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-6wati,sdv-id-ZDawGS,17.94548211517086,85.16607,63.321141,Oil,63.21224953725976,CAPACITY-FACTOR-V1
BGD,Bangladesh,sdv-pii-fbxnu,sdv-id-bPCVqM,824.4685376380486,-50.8192695,-174.405409,Gas,5059.161457577581,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-nqwit,sdv-id-SkzBQn,14.068574987152921,2.9743265,-158.835294,Gas,0.0,CAPACITY-FACTOR-V1
AUS,Australia,sdv-pii-h6afl,sdv-id-DDkVro,305.31698959672906,25.1352935,-127.776761,Gas,1335.587276212791,CAPACITY-FACTOR-V1
AUT,Austria,sdv-pii-yszht,sdv-id-yAScnz,410.7958120092633,-16.682879,168.640594,Hydro,500.5695103267448,HYDRO-V1
