Symbol,Date,Open,Close,Volume,MarketCap,Sector,Industry
A,2019-04-13,244.92342349565894,272.147391227396,861069,39162418814.077286,Technology,Computer Communications Equipment
A,2019-04-14,245.55252189590823,247.82079146087216,3946728,57590942889.626686,Technology,Department/Specialty Retail Stores
A,2019-04-15,278.93509413321317,267.7706035434074,1710271,33933494294.283646,,Transportation Services
A,2019-04-16,267.64678832526596,218.27475995520754,6569659,55439272671.75896,Health Care,Semiconductors
A,2019-04-17,278.6026126213176,250.15502087517365,1808128,56128821933.06363,Technology,Television Services
A,2019-04-18,255.4011800373394,231.1020973428743,4146745,78177689146.5365,Technology,
A,2019-04-19,274.18511758467525,225.07228120056484,6569659,79144013969.106,Technology,Department/Specialty Retail Stores
A,2019-04-20,273.64757378120834,231.85007358392673,3846342,58164999553.07263,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-04-21,257.9493450883292,243.34726871161587,3093545,61344939903.52524,,Semiconductors
A,2019-04-22,247.95142430631506,269.50984208121963,3139358,79574281778.56586,Technology,Major Pharmaceuticals
A,2019-04-23,271.2024180709847,287.75755153280426,1248823,70294433968.30167,Technology,Consumer Electronics/Video Chains
A,2019-04-24,303.7218527554912,289.25580388669675,10000,56263990697.14953,Technology,Computer Software: Prepackaged Software
A,2019-04-25,272.75196284083097,253.89922531270844,1268517,49745531431.56249,Technology,Semiconductors
A,2019-04-27,294.0429933161476,278.37719965573035,201809,43001971765.05435,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-04-28,294.98523046068436,275.6002800348484,1152433,29489575331.501846,Health Care,
A,2019-04-30,262.9423499776289,264.6119139839085,274748,38180313665.64209,Health Care,Industrial Specialties
A,2019-05-01,283.9748743884094,266.36447773307066,10000,32356114393.73237,Consumer Services,Computer Software: Prepackaged Software
A,2019-05-02,260.70938122547597,268.4391639826924,313504,28660903535.0381,Consumer Non-Durables,Computer Software: Prepackaged Software
A,2019-05-03,286.44218500369556,261.11808394738085,10000,23606286733.663315,Consumer Services,Diversified Commercial Services
A,2019-05-04,249.61008966103688,265.4875594435865,161933,13390445173.205307,Technology,Semiconductors
A,2019-05-06,253.81340599170792,183.53197063722487,515241,39482260066.41612,Technology,Other Specialty Stores
A,2019-05-07,257.95353039118663,285.3668611439291,5547349,33962691372.97789,Consumer Services,Packaged Foods
A,2019-05-08,263.45694919624884,269.67776783426604,797994,52481938805.08899,Technology,Medical/Dental Instruments
A,2019-05-09,263.1447010352738,183.53197063722487,1191490,29493711584.316864,Health Care,Beverages (Production/Distribution)
A,2019-05-10,268.0004420296035,241.48865629425956,513244,60874519352.27779,Technology,Computer Software: Prepackaged Software
A,2019-05-11,234.5234986709518,250.65937749132814,10000,18107534475.960793,Miscellaneous,Industrial Specialties
A,2019-05-12,183.4371962505137,279.6042163669997,6569659,21893793103.202248,,Department/Specialty Retail Stores
A,2019-05-13,272.12667683909643,236.705928072542,10000,26468403751.567795,Technology,Clothing/Shoe/Accessory Stores
A,2019-05-14,268.11656005479097,183.53197063722487,1409915,43763154282.39352,Miscellaneous,Major Pharmaceuticals
A,2019-05-15,295.99410780480537,249.2804858497748,2786461,48248402945.922195,Consumer Services,Television Services
A,2019-05-16,287.2457017327712,249.29047098015067,496325,45669070835.10904,Transportation,Computer Software: Prepackaged Software
A,2019-05-17,287.8323987157076,287.0160360002851,1623937,54377964654.294464,Technology,Business Services
A,2019-05-18,281.9059484501376,285.24936578561613,2900652,55598702817.902695,Technology,Other Specialty Stores
A,2019-05-19,326.17574813288854,304.53833780000093,5086214,65009177141.69996,Health Care,Computer Software: Prepackaged Software
A,2019-05-20,341.6308519685879,303.53415408617457,1326085,57375807536.62897,Capital Goods,Major Pharmaceuticals
A,2019-05-21,338.6603047493574,319.86375291056765,3637342,54820545636.525055,Technology,Industrial Machinery/Components
A,2019-05-22,352.50186465579395,364.79304744695446,3712537,38896572847.085556,Technology,Restaurants
A,2019-05-23,316.9465586854468,312.1148001632466,2676864,,Consumer Services,EDP Services
A,2019-05-24,335.44393898746034,313.6373855117781,10000,58793375913.85118,Health Care,Consumer Electronics/Video Chains
A,2019-05-25,284.26536248421405,358.00932104325494,2557373,60482173952.20531,Technology,Biotechnology: Laboratory Analytical Instruments
A,2019-05-26,326.9490727715403,317.24258376727596,1319862,57681569695.00222,Technology,Department/Specialty Retail Stores
A,2019-05-27,301.61070527141305,329.3937193477525,1240094,59653404639.04353,Consumer Services,Business Services
A,2019-05-28,343.7185547372889,341.28967449743664,10000,44195842630.09035,Technology,Semiconductors
A,2019-05-29,342.03374659459325,336.64073824461906,10000,42111495623.30701,Consumer Services,RETAIL: Building Materials
A,2019-05-30,311.1299265552285,338.8775654552717,711224,42197673350.024376,Transportation,Consumer Electronics/Video Chains
A,2019-05-31,312.1468761815902,327.6018909936047,3758559,45933821911.64973,Consumer Services,"Computer Software: Programming, Data Processing"
A,2019-06-01,296.09981083105845,305.5774936100185,2028309,71710916627.43553,Health Care,Computer Software: Prepackaged Software
A,2019-06-02,355.44470288881155,322.4827450759839,1305779,43188779000.03325,Technology,Semiconductors
A,2019-06-04,327.2580832453993,355.7562893924495,237641,41616670794.24621,Technology,EDP Services
A,2019-06-05,283.7553434083437,323.1079854111767,2521328,45816543116.84708,Consumer Services,Clothing/Shoe/Accessory Stores
A,2019-06-06,304.224404970289,291.2324910193812,723767,57882445403.31623,Consumer Services,Television Services
A,2019-06-07,343.1822919699167,283.5389107576962,10000,66177509252.485245,Consumer Services,Semiconductors
A,2019-06-09,296.4893949655866,331.1280333509354,3116178,59874210443.20432,Technology,
A,2019-06-10,349.46082535447533,335.7199117158909,4689236,38435718587.362656,Technology,
A,2019-06-11,356.0681287559428,333.586438285498,2487682,29653920898.532898,Technology,Apparel
A,2019-06-12,280.5676605710603,352.95478221096727,2607597,31951313890.645485,Technology,
A,2019-06-13,299.40129529949496,295.2247612079989,4284502,39048247036.445206,Technology,Auto Manufacturing
A,2019-06-14,320.20303140617204,294.6574741306008,3980970,44029900106.44023,Consumer Services,Industrial Machinery/Components
A,2019-06-15,303.16448798943566,287.5831738493611,10000,46378559847.379105,Technology,Computer Software: Prepackaged Software
A,2019-06-16,307.4296713441052,303.8456287069454,4801215,30032478789.221992,Consumer Services,Industrial Specialties
A,2019-06-17,344.1683387940485,183.53197063722487,1747164,15921353002.112679,Consumer Services,Semiconductors
A,2019-06-18,304.39175566504485,326.3062380323055,3484103,36613882669.60115,Consumer Services,Industrial Specialties
A,2019-06-19,323.20437613699437,346.3136829706498,2883713,29908329412.01232,Consumer Services,Apparel
A,2019-06-20,331.9347599615045,369.5624021775708,1314262,,Miscellaneous,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-06-21,347.1350955503138,361.0388842134536,10000,53569481710.85639,Consumer Services,Semiconductors
A,2019-06-22,362.99286588230297,302.04541723235013,736619,31224650353.3816,Consumer Services,Business Services
A,2019-06-23,403.8627957696999,326.72351553344583,3458970,53032433117.06488,Technology,"Computer Software: Programming, Data Processing"
A,2019-06-24,395.1589100890667,300.0968289149036,2092140,55692397054.46248,Technology,
A,2019-06-25,339.07123656072406,344.9213651691756,1436570,50253052741.603096,Health Care,Computer Software: Prepackaged Software
A,2019-06-26,368.0970225883681,355.8333087629267,320106,27448799944.007996,Consumer Services,Business Services
A,2019-06-27,183.4371962505137,431.75502592787234,1048802,41653673070.82948,Consumer Services,
A,2019-06-28,338.9985684721188,354.0848795161004,1364496,45289562880.74815,Health Care,Catalog/Specialty Distribution
A,2019-06-29,351.71730901576404,183.53197063722487,144046,50840952914.12041,Consumer Services,Hotels/Resorts
A,2019-06-30,312.6790940336223,316.1490035103746,332660,65269603690.612625,Technology,Industrial Machinery/Components
A,2019-07-01,330.6676573278817,334.66793982644583,2468052,51709139249.031265,Technology,Business Services
A,2019-07-02,331.49067914763225,393.5928495607489,2098930,41121546656.508316,Technology,Major Pharmaceuticals
A,2019-07-03,375.2644897320159,382.7972162768706,2894346,44419632831.415276,Consumer Services,Major Pharmaceuticals
A,2019-07-04,398.3804350922219,183.53197063722487,10000,44747578590.32024,Health Care,Consumer Electronics/Video Chains
A,2019-07-05,183.4371962505137,301.76816856615994,1370846,49303852237.410614,Health Care,Business Services
A,2019-07-06,371.28503007178506,270.72727306732816,2036062,50546983517.62452,Consumer Non-Durables,EDP Services
A,2019-07-07,311.1239425373067,319.4404009389041,693025,66309782446.49826,Consumer Services,Major Pharmaceuticals
A,2019-07-08,322.62886628433705,297.05559082303466,3555101,63316143402.80908,Consumer Services,
A,2019-07-09,311.06840172580326,298.6531414580804,1786700,62417291445.66251,Consumer Services,Business Services
A,2019-07-10,324.2009783475778,302.5646440118951,492738,56840236175.98569,Consumer Services,Computer Software: Prepackaged Software
A,2019-07-11,307.7605559479923,299.0666268042121,3848904,47061331215.41547,Technology,Auto Manufacturing
A,2019-07-12,318.907579268289,326.71234096556145,4610772,67772032781.65077,Capital Goods,Television Services
A,2019-07-13,288.39891499304247,312.759536739815,3267846,50771812609.71252,Technology,
A,2019-07-14,339.6381038068521,309.377347044492,10000,58213849625.70937,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-07-16,304.5761283462647,298.36369996016094,1819437,65025340293.018776,Technology,Industrial Specialties
A,2019-07-17,333.38980638381645,325.4533630589528,10000,23668805557.72448,Technology,Other Specialty Stores
A,2019-07-18,312.3085850529975,302.45149383119633,5043798,41149168019.84445,Consumer Services,RETAIL: Building Materials
A,2019-07-19,303.5768149017548,301.51213665611783,1269821,36239055516.74521,Miscellaneous,Computer Software: Prepackaged Software
A,2019-07-20,272.88785795750795,183.53197063722487,10000,22848541438.551384,,Major Pharmaceuticals
A,2019-07-21,286.41576582779714,276.59187590079875,3118231,44557573580.05578,Technology,Television Services
A,2019-07-22,285.05522652723926,287.669392706989,3721209,56930745188.91411,Health Care,
A,2019-07-23,306.9202138183038,274.9730558407853,1816716,48908305200.00513,Technology,Major Pharmaceuticals
A,2019-07-24,314.1551283897599,295.1950911063106,1894705,51741049416.05655,Health Care,Computer Software: Prepackaged Software
A,2019-07-25,271.47950793311395,277.2761667608605,1608753,46002535459.814804,Consumer Services,Major Pharmaceuticals
A,2019-07-26,302.22660285793296,289.59962594081713,4252485,36621826901.19824,Health Care,Department/Specialty Retail Stores
A,2019-07-27,300.8102244223975,299.6297530448645,261272,,Technology,Computer Software: Prepackaged Software
A,2019-07-28,285.74645956519174,306.470151098416,10000,63432825511.28127,Consumer Services,Major Pharmaceuticals
A,2019-07-30,315.35175648973404,278.94717284292625,1867115,56471560299.19989,,Business Services
A,2019-07-31,330.76838537149297,320.8189634003352,4331388,82803531785.30132,,Hotels/Resorts
A,2019-08-01,327.8668035201009,342.15821844460993,6569659,64164516468.80841,Consumer Services,Computer Software: Prepackaged Software
A,2019-08-03,183.4371962505137,326.6011044186402,5595065,49960693818.89233,Technology,Television Services
A,2019-08-04,285.55550621910186,319.0673564680618,4133353,,Transportation,Department/Specialty Retail Stores
A,2019-08-05,350.05826198247973,307.54162800737333,10000,84575388947.05989,,Electronic Components
A,2019-08-07,287.5790167955503,299.66630520564263,5356452,73395512758.16806,Technology,Department/Specialty Retail Stores
A,2019-08-08,310.8538457283794,299.3585964054707,1965998,53338865340.670074,Technology,
A,2019-08-09,320.93591566564214,305.71549469541543,1307440,29772404652.1388,Technology,Industrial Machinery/Components
A,2019-08-10,335.8891253530307,308.14586226169627,10000,39711700443.15504,Health Care,Semiconductors
A,2019-08-11,292.1039609281912,348.81030791194337,92228,32286724987.26419,Health Care,Major Pharmaceuticals
A,2019-08-12,312.93134407942193,315.26491348329296,2642633,40402010527.80663,,Department/Specialty Retail Stores
A,2019-08-13,294.9626719415097,316.777518090517,2489242,,Capital Goods,Industrial Machinery/Components
A,2019-08-15,341.49139451866125,294.69339426554416,10000,53516677867.14647,Consumer Services,Major Pharmaceuticals
A,2019-08-16,315.82130008954357,315.8586754206591,2712689,38275173275.0188,,Clothing/Shoe/Accessory Stores
A,2019-08-17,303.5694533313201,333.96058002341465,3293013,53610091139.75453,Consumer Services,Other Specialty Stores
A,2019-08-18,278.26496309394406,317.1477886701956,2506027,26616961268.638252,Consumer Services,Electronic Components
A,2019-08-20,339.9844047149748,321.8056874004758,2315675,12746788621.705353,Technology,
A,2019-08-21,326.5335432689844,307.47570420155114,10000,64246816699.88966,Capital Goods,Business Services
A,2019-08-22,322.30519408914756,336.9772217765467,10000,42436880844.75505,Health Care,Industrial Machinery/Components
A,2019-08-23,334.43227144143435,356.3524126485594,190068,,Consumer Services,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-08-24,351.7709370473452,302.4926984043693,225818,,Consumer Durables,Computer Software: Prepackaged Software
A,2019-08-25,323.4169842576167,295.88149749729155,10000,70596999799.65715,Technology,Department/Specialty Retail Stores
A,2019-08-26,324.37743668251386,319.3922265252753,10000,51436779939.0213,Consumer Services,Computer Software: Prepackaged Software
A,2019-08-27,331.4030948853215,325.7052692447956,1714651,68113585499.22101,Consumer Services,
A,2019-08-28,341.2114267124289,300.34108934377286,1060900,69367279479.20062,Consumer Services,Computer Software: Prepackaged Software
A,2019-08-29,337.42071806911144,338.1196260291848,145723,,Public Utilities,Semiconductors
A,2019-08-30,293.58229412992347,315.42807270816877,1195403,78846998382.68683,Consumer Services,
A,2019-08-31,284.45579815133414,289.3150914212538,2673192,66834626004.84751,,Television Services
A,2019-09-01,306.92603990026873,325.9306479018509,2065270,74873120524.99089,Technology,Television Services
A,2019-09-02,377.1320122283841,297.4090776055452,2318488,101489007532.57355,Technology,Consumer Electronics/Video Chains
A,2019-09-03,323.3270397301726,336.9172846598817,4090677,78280851192.41096,,Other Specialty Stores
A,2019-09-04,324.56146716916044,366.7023448250055,1618035,72441484694.66766,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-09-05,372.6892737613001,183.53197063722487,4703888,73922021341.7226,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-09-06,359.54257941982434,300.04449366452917,3645781,66219803499.58185,Technology,Auto Manufacturing
A,2019-09-07,341.72789483987185,357.7672727048074,10000,82498079556.23563,Technology,Catalog/Specialty Distribution
A,2019-09-08,331.3515200211798,309.44397310124174,3541126,47694714720.708176,Consumer Services,Consumer Electronics/Video Chains
A,2019-09-09,330.1842065896468,319.781010195031,5159071,77490142356.83276,,Department/Specialty Retail Stores
A,2019-09-10,322.4283051675369,318.6246662614813,2061641,60704145129.18302,Health Care,
A,2019-09-11,183.4371962505137,293.42385626061264,5038715,67999816340.03521,Consumer Services,
A,2019-09-12,272.19974854181373,299.52862891129973,2820848,67205744626.64311,Health Care,
A,2019-09-13,308.6196485854507,326.3963894951276,2403969,71169705229.25282,Consumer Services,Semiconductors
A,2019-09-14,309.96920256278554,297.0380345498463,6569659,48439336778.59749,Technology,Computer Software: Prepackaged Software
A,2019-09-15,310.2211367366714,316.7510783430954,4172178,58871480995.89387,Technology,Computer Software: Prepackaged Software
A,2019-09-16,327.3988656025197,319.81699177693054,10000,57232580610.54631,Technology,EDP Services
A,2019-09-17,353.86323750723545,319.37172079819135,5992972,58677207457.689354,Health Care,Packaged Foods
A,2019-09-18,350.9591637774126,183.53197063722487,2168072,81206003583.22255,Consumer Services,Television Services
A,2019-09-19,330.164648853653,278.17470560077606,1644112,82413578923.62183,,Semiconductors
A,2019-09-20,321.7588146463151,316.1881978902676,2415834,46845010213.85173,Health Care,EDP Services
A,2019-09-21,305.8400283896506,327.89803898788205,10000,42129906003.48366,Health Care,
A,2019-09-22,335.5277152383662,336.01204810174477,1482290,61265753448.197586,Health Care,EDP Services
A,2019-09-23,323.37358696635357,328.82932905543055,2115207,30268117752.11226,Consumer Non-Durables,Automotive Aftermarket
A,2019-09-24,343.89186312730715,322.78430918053994,1342589,56307131698.14874,Consumer Services,Other Specialty Stores
A,2019-09-25,311.6583188474161,336.98094370646265,10000,27163132018.497986,Technology,"Computer Software: Programming, Data Processing"
A,2019-09-26,326.41001102804336,313.2016563675169,10000,6602846579.666687,Health Care,Major Pharmaceuticals
A,2019-09-27,346.44916214113664,354.611708161936,10000,46972816949.993065,Technology,
A,2019-09-28,322.93194538559317,323.7705591613045,1903544,54505698011.53432,Consumer Services,Clothing/Shoe/Accessory Stores
A,2019-09-29,304.72145574925537,183.53197063722487,36537,44765380698.024086,Health Care,Industrial Specialties
A,2019-09-30,183.4371962505137,312.38411339395566,2347289,32092085520.064148,,Business Services
A,2019-10-01,284.30532028130517,295.7127114868589,3449786,45836529212.38183,Consumer Services,Catalog/Specialty Distribution
A,2019-10-02,320.13993599139775,312.40171355782695,3450378,39475453207.79197,Technology,Biotechnology: Laboratory Analytical Instruments
A,2019-10-03,288.15063089460455,346.3439499856264,3738521,41228604542.74426,Consumer Services,Biotechnology: Biological Products (No Diagnostic Substances)
A,2019-10-04,323.85474763321366,345.17580823649416,10000,64751813196.41223,Health Care,Hotels/Resorts
A,2019-10-05,347.69861104446795,329.09025916569215,1582395,64058757196.0263,Health Care,Business Services
A,2019-10-06,349.381576601,298.8747191819904,2533876,32287188432.957756,,Industrial Machinery/Components
A,2019-10-07,364.3685231636224,278.4717840775325,2760545,42010615081.96147,Technology,Broadcasting
A,2019-10-08,183.4371962505137,336.74205549718897,3666920,38747221679.26488,,Apparel
A,2019-10-09,308.484095663347,330.20581109848877,2729229,40574910529.931305,Technology,
A,2019-10-11,338.8777825619836,317.9364252399522,10000,80193552396.97783,Health Care,Television Services
A,2019-10-12,336.8489021630012,313.1059307879575,10000,56470560994.42315,,"Computer Software: Programming, Data Processing"
A,2019-10-13,332.6633360790397,301.16543537319455,2167167,80155600056.72275,Technology,Computer Software: Prepackaged Software
A,2019-10-14,344.6869653795689,335.2820933751202,10000,53072044206.69815,Consumer Services,Computer Software: Prepackaged Software
A,2019-10-15,345.42951005506836,330.4481578935805,316288,26268311073.373528,Health Care,Hotels/Resorts
A,2019-10-16,344.3320481875763,299.5852391141955,468118,36085759267.45811,,
A,2019-10-17,285.46561433697667,366.02579628141984,2740375,56900391427.00969,Technology,Electronic Components
A,2019-10-18,354.5099677022266,348.90405841076904,3374667,55519387949.49745,Health Care,Transportation Services
A,2019-10-19,363.53328762987303,366.4042919750872,1065157,24742964538.066635,Technology,Biotechnology: Commercial Physical & Biological Resarch
A,2019-10-20,371.948132960973,304.1741680252553,1532071,71563581448.38184,Consumer Services,Industrial Machinery/Components
A,2019-10-21,351.6905476452924,367.67685843714366,4278852,50545747662.441696,Health Care,Apparel
